Lon,Lat,Depth_ft,Variance
-116.96745059999999,32.56672966714286,90.83668674214051,1206.6548343501286
-117.1281606,32.586510024285715,14.231403749426232,646.8066718851769
-117.12488080408163,32.586510024285715,15.46654465242019,620.3838350029844
-117.12160100816327,32.586510024285715,16.748571365699497,593.7290446872472
-117.1183212122449,32.586510024285715,18.075011139955645,566.8095753383799
-117.11504141632653,32.586510024285715,19.442516711180556,539.5896422253404
-117.11176162040816,32.586510024285715,20.84680817061845,512.0322197886875
-117.1084818244898,32.586510024285715,22.282699274037885,484.1025822171394
-117.10520202857143,32.586510024285715,23.744315266203046,455.7750964851929
-117.10192223265307,32.586510024285715,25.225752185628632,427.0467008687373
-117.09864243673469,32.586510024285715,26.722816722988266,397.965672454471
-117.09536264081632,32.586510024285715,28.237677283041872,368.7001200055768
-117.09208284489796,32.586510024285715,29.79245201367777,339.7263318279544
-117.08880304897959,32.586510024285715,31.474643293980908,312.4402718955403
-117.08552325306123,32.586510024285715,33.59783466427924,291.2808270718902
-117.08224345714285,32.586510024285715,36.91970583743832,286.42487969227915
-117.07896366122449,32.586510024285715,41.581882044350685,299.41768120814015
-117.07568386530612,32.586510024285715,46.736793132182264,319.09764479123993
-117.07240406938776,32.586510024285715,51.89473419975636,339.757425559394
-117.06912427346938,32.586510024285715,56.86724474786072,359.94328912552646
-117.06584447755102,32.586510024285715,61.561056825791255,379.51620987809036
-117.06256468163265,32.586510024285715,65.9190648965507,398.752846906434
-117.05928488571428,32.586510024285715,69.90586262502995,418.0490998256926
-117.05600508979592,32.586510024285715,73.50444729085521,437.7890479770729
-117.05272529387754,32.586510024285715,76.71479175728469,458.27711147717326
-117.04944549795918,32.586510024285715,79.55146187271382,479.70888703074394
-117.04616570204081,32.586510024285715,82.03991405778248,502.17084625858615
-117.04288590612245,32.586510024285715,84.21219149861778,525.6588627621477
-117.03960611020408,32.586510024285715,86.10294399413749,550.1048268984143
-117.03632631428572,32.586510024285715,87.74638052963256,575.4028133775748
-117.03304651836734,32.586510024285715,89.17432220256543,601.4300898447448
-117.02976672244897,32.586510024285715,90.41521110528834,628.0616534775654
-117.02648692653061,32.586510024285715,91.49380517612589,655.1790061190538
-117.02320713061224,32.586510024285715,92.43129405099111,682.6746345082765
-117.01992733469388,32.586510024285715,93.24563269290303,710.4536590761088
-117.0166475387755,32.586510024285715,93.95195906453777,738.433803686616
-117.01336774285714,32.586510024285715,94.5630181066218,766.5444815337938
-117.01008794693877,32.586510024285715,95.08955253673972,794.7254973050083
-117.00680815102041,32.586510024285715,95.5406443586045,822.9256558580516
-117.00352835510203,32.586510024285715,95.92400395292573,851.1014314999646
-117.00024855918367,32.586510024285715,96.24621008028893,879.2157693677912
-116.9969687632653,32.586510024285715,96.51290680944889,907.2370432825297
-116.99368896734693,32.586510024285715,96.72896403843268,935.1381693207186
-116.99040917142857,32.586510024285715,96.89860793673475,962.8958622573335
-116.9871293755102,32.586510024285715,97.0255268824101,990.4900172849461
-116.98384957959183,32.586510024285715,97.11295760186134,1017.9031986022834
-116.98056978367346,32.586510024285715,97.16375538940028,1045.1202176001352
-116.9772899877551,32.586510024285715,97.18045154979838,1072.1277853215227
-116.97401019183673,32.586510024285715,97.16530058751448,1098.9142260615276
-116.97073039591837,32.586510024285715,97.12031915721917,1125.4692410682837
-116.96745059999999,32.586510024285715,97.04731837900881,1151.7837132054483
-117.1281606,32.60629038142857,14.518229708963355,592.5050022737455
-117.12488080408163,32.60629038142857,16.155355288603783,568.6332594638412
-117.12160100816327,32.60629038142857,17.90890192611748,545.0265640793107
-117.1183212122449,32.60629038142857,19.787182282570406,521.7176606153286
-117.11504141632653,32.60629038142857,21.79950075118695,498.74574075503557
-117.11176162040816,32.60629038142857,23.95661651604626,476.1611147130233
-117.1084818244898,32.60629038142857,26.271530245312412,454.03330399426613
-117.10520202857143,32.60629038142857,28.76078450371779,432.46446882972697
-117.10192223265307,32.60629038142857,31.446524263373252,411.6104252599281
-117.09864243673469,32.60629038142857,34.35953558594217,391.7106782531482
-117.09536264081632,32.60629038142857,37.54312171945223,373.1242327596996
-117.09208284489796,32.60629038142857,41.05640117449175,356.353726567775
-117.08880304897959,32.60629038142857,44.97264304958014,342.0109811866924
-117.08552325306123,32.60629038142857,49.36468410897178,330.65060131132157
-117.08224345714285,32.60629038142857,54.272929629020865,322.45961697054884
-117.07896366122449,32.60629038142857,59.67028967589807,317.0044488525857
-117.07568386530612,32.60629038142857,65.45217320482348,313.34386166672647
-117.07240406938776,32.60629038142857,71.45439484803167,310.5078094410637
-117.06912427346938,32.60629038142857,77.46870079205526,308.04190505952755
-117.06584447755102,32.60629038142857,83.23389629645906,306.4473317661581
-117.06256468163265,32.60629038142857,88.42025978350043,307.45270921103753
-117.05928488571428,32.60629038142857,92.68432786664027,313.642672078896
-117.05600508979592,32.60629038142857,95.85692546409611,326.83148055640174
-117.05272529387754,32.60629038142857,98.0669370847228,346.6266241509293
-117.04944549795918,32.60629038142857,99.59422497685385,371.21437682684837
-117.04616570204081,32.60629038142857,100.68293894610773,398.82202662671193
-117.04288590612245,32.60629038142857,101.49192929328915,428.2295289791362
-117.03960611020408,32.60629038142857,102.1152721977336,458.6860879806721
-117.03632631428572,32.60629038142857,102.60819275589338,489.7378779932326
-117.03304651836734,32.60629038142857,103.00394300365491,521.1056791899343
-117.02976672244897,32.60629038142857,103.32332771175989,552.6125660422151
-117.02648692653061,32.60629038142857,103.57993782407213,584.1427790247387
-117.02320713061224,32.60629038142857,103.78305813449951,615.6181496246891
-117.01992733469388,32.60629038142857,103.93932176122006,646.9842682299114
-117.0166475387755,32.60629038142857,104.05367722011636,678.2021424225123
-117.01336774285714,32.60629038142857,104.12996880926595,709.2430281524804
-117.01008794693877,32.60629038142857,104.17129364460095,740.0851458784542
-117.00680815102041,32.60629038142857,104.18022641715248,770.7115471002514
-117.00352835510203,32.60629038142857,104.15896400157858,801.1087006913092
-117.00024855918367,32.60629038142857,104.10942050211052,831.26553982482
-116.9969687632653,32.60629038142857,104.03329108851725,861.1728095589733
-116.99368896734693,32.60629038142857,103.93209585572212,890.822614137307
-116.99040917142857,32.60629038142857,103.80721070442824,920.2080989987056
-116.9871293755102,32.60629038142857,103.65988966827457,949.3232248662853
-116.98384957959183,32.60629038142857,103.49128152380683,978.1626055103982
-116.98056978367346,32.60629038142857,103.30244252215395,1006.7213899968549
-116.9772899877551,32.60629038142857,103.0943464469526,1034.9951762879405
-116.97401019183673,32.60629038142857,102.86789279485423,1062.9799471222732
-116.97073039591837,32.60629038142857,102.62391360978962,1090.6720218329003
-116.96745059999999,32.60629038142857,102.36317932835753,1118.068019647863
-117.1281606,32.62607073857143,14.313939057062298,545.7107187826675
-117.12488080408163,32.62607073857143,16.265703870580904,524.3309441524779
-117.12160100816327,32.62607073857143,18.40218434785832,503.7730579621525
-117.1183212122449,32.62607073857143,20.74318954270103,484.16396011545277
-117.11504141632653,32.62607073857143,23.310579413876788,465.6484760538071
-117.11176162040816,32.62607073857143,26.127959325264232,448.3848188769325
-117.1084818244898,32.62607073857143,29.219843146946214,432.5326121852121
-117.10520202857143,32.62607073857143,32.610090813321584,418.2314006612664
-117.10192223265307,32.62607073857143,36.31958418710857,405.57037966602144
-117.09864243673469,32.62607073857143,40.363409412396805,394.55481125032384
-117.09536264081632,32.62607073857143,44.74813122504007,385.07904300313186
-117.09208284489796,32.62607073857143,49.469817176088576,376.91654191328354
-117.08880304897959,32.62607073857143,54.5131328013208,369.73224050331316
-117.08552325306123,32.62607073857143,59.85123324068435,363.11510143443087
-117.08224345714285,32.62607073857143,65.44566507726967,356.62518894857067
-117.07896366122449,32.62607073857143,71.24519058342658,349.8529197133606
-117.07568386530612,32.62607073857143,77.18205992235393,342.4976109698401
-117.07240406938776,32.62607073857143,83.16325901537829,334.48711560279094
-117.06912427346938,32.62607073857143,89.0524199775126,326.1815119329293
-117.06584447755102,32.62607073857143,94.63788577360287,318.71528698507365
-117.06256468163265,32.62607073857143,99.6000141713946,314.3990239112775
-117.05928488571428,32.62607073857143,103.56304172990198,316.460334565058
-117.05600508979592,32.62607073857143,106.33748206359988,327.0271520826878
-117.05272529387754,32.62607073857143,108.09589257261888,345.28868472677965
-117.04944549795918,32.62607073857143,109.17417169529347,368.81721020729776
-117.04616570204081,32.62607073857143,109.84141854468105,395.5081765416333
-117.04288590612245,32.62607073857143,110.26008603570465,424.03758817793937
-117.03960611020408,32.62607073857143,110.52098062722662,453.641273888107
-117.03632631428572,32.62607073857143,110.6751432155405,483.87643803074224
-117.03304651836734,32.62607073857143,110.75229750384854,514.4771359529011
-117.02976672244897,32.62607073857143,110.77055818845004,545.2761888047262
-117.02648692653061,32.62607073857143,110.7415152822665,576.1634150339117
-117.02320713061224,32.62607073857143,110.67295855835359,607.0627789240916
-117.01992733469388,32.62607073857143,110.57038246913865,637.9194809843177
-117.0166475387755,32.62607073857143,110.43784356238679,668.6924161163893
-117.01336774285714,32.62607073857143,110.27846362779336,699.3496233979832
-117.01008794693877,32.62607073857143,110.09473333597732,729.8654566917347
-117.00680815102041,32.62607073857143,109.88870051338868,760.218774925549
-117.00352835510203,32.62607073857143,109.66209009010284,790.391753335606
-117.00024855918367,32.62607073857143,109.41638268117653,820.3690824780198
-116.9969687632653,32.62607073857143,109.15286760259994,850.1374150796196
-116.99368896734693,32.62607073857143,108.87267976752486,879.6849747622799
-116.99040917142857,32.62607073857143,108.57682621035775,909.0012726964778
-116.9871293755102,32.62607073857143,108.26620579342593,938.0768976533495
-116.98384957959183,32.62607073857143,107.94162432865373,966.9033569447312
-116.98056978367346,32.62607073857143,107.6038065374094,995.4729533245982
-116.9772899877551,32.62607073857143,107.25340576988503,1023.7786877801782
-116.97401019183673,32.62607073857143,106.89101209017626,1051.8141813170564
-116.97073039591837,32.62607073857143,106.51715913318948,1079.573610930115
-116.96745059999999,32.62607073857143,106.13233001084195,1107.0516563658807
-117.1281606,32.645851095714285,12.534553366043601,484.1902330775171
-117.12488080408163,32.645851095714285,14.405357976988974,461.3248681357004
-117.12160100816327,32.645851095714285,16.456899389029946,439.04230616781444
-117.1183212122449,32.645851095714285,18.70184035924113,417.33470542475334
-117.11504141632653,32.645851095714285,21.152575177264726,396.2073219992363
-117.11176162040816,32.645851095714285,23.824444438027495,375.74399116781626
-117.1084818244898,32.645851095714285,26.74425938481419,356.25015509985
-117.10520202857143,32.645851095714285,29.968630214593038,338.5347179388585
-117.10192223265307,32.645851095714285,33.6123422780091,324.3297207933111
-117.09864243673469,32.645851095714285,37.84706311536609,316.2728306029335
-117.09536264081632,32.645851095714285,42.76780226627141,316.001890160678
-117.09208284489796,32.645851095714285,48.23454809620929,321.9640593871704
-117.08880304897959,32.645851095714285,53.98386727354641,331.08804086404444
-117.08552325306123,32.645851095714285,59.798686679114795,341.15838501108675
-117.08224345714285,32.645851095714285,65.53487169813364,351.10023226550436
-117.07896366122449,32.645851095714285,71.09463339908895,360.5449620020277
-117.07568386530612,32.645851095714285,76.40530702374109,369.5056840537637
-117.07240406938776,32.645851095714285,81.40835183249848,378.20735355909096
-117.06912427346938,32.645851095714285,86.0547199859088,386.9970933149605
-117.06584447755102,32.645851095714285,90.30406186150908,396.2854999107594
-117.06256468163265,32.645851095714285,94.12631513964864,406.49528142256196
-117.05928488571428,32.645851095714285,97.50435833626008,418.010445981537
-117.05600508979592,32.645851095714285,100.43622684286362,431.13069353073803
-117.05272529387754,32.645851095714285,102.93554383107474,446.0408984064215
-117.04944549795918,32.645851095714285,105.02958204762584,462.80309377377876
-117.04616570204081,32.645851095714285,106.7554167405634,481.37050035042
-117.04288590612245,32.645851095714285,108.15532383750572,501.61572248301917
-117.03960611020408,32.645851095714285,109.27258999122526,523.3627718119174
-117.03632631428572,32.645851095714285,110.1484267506611,546.4150099002675
-117.03304651836734,32.645851095714285,110.82013383715947,570.5753983852048
-117.02976672244897,32.645851095714285,111.32030415810495,595.6589248391847
-117.02648692653061,32.645851095714285,111.67674215451449,621.4988305392218
-117.02320713061224,32.645851095714285,111.91279310253229,647.9486558596327
-117.01992733469388,32.645851095714285,112.04786257392749,674.8818146617742
-117.0166475387755,32.645851095714285,112.09798770624847,702.1899094617721
-117.01336774285714,32.645851095714285,112.0763845445752,729.780548013446
-117.01008794693877,32.645851095714285,111.99393648671163,757.5750926342375
-117.00680815102041,32.645851095714285,111.8596126218434,785.5065605052657
-117.00352835510203,32.645851095714285,111.6808172114024,813.5177667032154
-117.00024855918367,32.645851095714285,111.46367723532282,841.5597322381743
-116.9969687632653,32.645851095714285,111.21327684579086,869.5903445473294
-116.99368896734693,32.645851095714285,110.93384758085377,897.5732428371538
-116.99040917142857,32.645851095714285,110.6289223427061,925.4768962546779
-116.9871293755102,32.645851095714285,110.30146000233012,953.2738437397021
-116.98384957959183,32.645851095714285,109.95394633286985,980.9400676086573
-116.98056978367346,32.645851095714285,109.58847592276344,1008.4544768738494
-116.9772899877551,32.645851095714285,109.20681881944603,1035.7984802127899
-116.97401019183673,32.645851095714285,108.81047490824459,1062.9556320504685
-116.97073039591837,32.645851095714285,108.40071842503392,1089.911338254994
-116.96745059999999,32.645851095714285,107.97863451457089,1116.6526104989964
-117.1281606,32.66563145285714,11.035671475698056,420.5234803034523
-117.12488080408163,32.66563145285714,12.776985305897965,395.7750563083389
-117.12160100816327,32.66563145285714,14.811707764349357,372.84689888086183
-117.1183212122449,32.66563145285714,17.22584285351534,352.3378798624211
-117.11504141632653,32.66563145285714,20.111257997348154,334.7952800815038
-117.11176162040816,32.66563145285714,23.54231466735193,320.523765099678
-117.1084818244898,32.66563145285714,27.55189989459721,309.4930962085128
-117.10520202857143,32.66563145285714,32.130339946754454,301.55567796402937
-117.10192223265307,32.66563145285714,37.24962515015647,296.8863808845896
-117.09864243673469,32.66563145285714,42.871357724977024,296.1027996709377
-117.09536264081632,32.66563145285714,48.89836953895663,299.6103425361586
-117.09208284489796,32.66563145285714,55.12868957262367,306.8921232525097
-117.08880304897959,32.66563145285714,61.30432294078972,316.8574432975023
-117.08552325306123,32.66563145285714,67.20027901270132,328.6082971554095
-117.08224345714285,32.66563145285714,72.66851766500398,341.67050645192285
-117.07896366122449,32.66563145285714,77.63855769195249,355.8351026812809
-117.07568386530612,32.66563145285714,82.09935315552381,370.9801183261942
-117.07240406938776,32.66563145285714,86.0762917780563,386.99164536330954
-117.06912427346938,32.66563145285714,89.61113175279348,403.7576184501656
-117.06584447755102,32.66563145285714,92.74863668920841,421.1849168376994
-117.06256468163265,32.66563145285714,95.52985843060183,439.2117558259177
-117.05928488571428,32.66563145285714,97.99002797536657,457.8087029519262
-117.05600508979592,32.66563145285714,100.15887224128177,476.97148674984714
-117.05272529387754,32.66563145285714,102.06183375815796,496.7105047880215
-117.04944549795918,32.66563145285714,103.72136486666506,517.0406360073853
-117.04616570204081,32.66563145285714,105.15794509016959,537.9732662889236
-117.04288590612245,32.66563145285714,106.39073787346555,559.5111578498003
-117.03960611020408,32.66563145285714,107.43793019350788,581.6460077223616
-117.03632631428572,32.66563145285714,108.31684450787118,604.3581423355145
-117.03304651836734,32.66563145285714,109.04391534223234,627.6176666544566
-117.02976672244897,32.66563145285714,109.63460572055409,651.3864272905237
-117.02648692653061,32.66563145285714,110.10331536287605,675.6202781667482
-117.02320713061224,32.66563145285714,110.4633107190556,700.2712938568939
-117.01992733469388,32.66563145285714,110.72668991580366,725.289720586094
-117.0166475387755,32.66563145285714,110.90438433395758,750.6255688181765
-117.01336774285714,32.66563145285714,111.00619209689339,776.2298297229703
-117.01008794693877,32.66563145285714,111.0408359573245,802.0553446541054
-117.00680815102041,32.66563145285714,111.01603761622316,828.0573796531833
-117.00352835510203,32.66563145285714,110.93860134004598,854.1939638668148
-117.00024855918367,32.66563145285714,110.81450112446515,880.4260481646076
-116.9969687632653,32.66563145285714,110.64896713282246,906.7175329616562
-116.99368896734693,32.66563145285714,110.44656847656087,933.0352053198206
-116.99040917142857,32.66563145285714,110.2112905038417,959.348616626137
-116.9871293755102,32.66563145285714,109.94660560420546,985.6299243765462
-116.98384957959183,32.66563145285714,109.65553714569634,1011.853715163526
-116.98056978367346,32.66563145285714,109.34071657704928,1037.9968208864984
-116.9772899877551,32.66563145285714,109.00443399474575,1064.038136315545
-116.97401019183673,32.66563145285714,108.6486826317155,1089.9584432664612
-116.97073039591837,32.66563145285714,108.27519780363946,1115.740244555291
-116.96745059999999,32.66563145285714,107.885490874842,1141.367609439046
-117.1281606,32.68541181,13.474918093742893,391.5821536752559
-117.12488080408163,32.68541181,15.069341520576994,361.42699346717336
-117.12160100816327,32.68541181,16.82779261562696,331.24058982825784
-117.1183212122449,32.68541181,18.83372116152568,301.6518685428971
-117.11504141632653,32.68541181,21.369528654238213,275.258487932926
-117.11176162040816,32.68541181,25.531100637438247,262.5310178880531
-117.1084818244898,32.68541181,32.16290850109952,269.6501623829698
-117.10520202857143,32.68541181,39.88965016049397,280.6684562174616
-117.10192223265307,32.68541181,48.03685650382913,288.4905373772452
-117.09864243673469,32.68541181,56.442599913483505,291.65940067032847
-117.09536264081632,32.68541181,65.03897804221457,289.8927149249477
-117.09208284489796,32.68541181,73.74730552176557,283.3497715535604
-117.08880304897959,32.68541181,82.33465045667373,273.23432903145084
-117.08552325306123,32.68541181,89.38089990020636,268.46712203766657
-117.08224345714285,32.68541181,92.22439516857315,287.6529069743772
-117.07896366122449,32.68541181,93.60183253496595,315.3272509299543
-117.07568386530612,32.68541181,94.76995509357619,343.717926805737
-117.07240406938776,32.68541181,95.89691770850814,371.7368072593862
-117.06912427346938,32.68541181,97.0081672112666,399.19012332081985
-117.06584447755102,32.68541181,98.10110008594921,426.0700565135082
-117.06256468163265,32.68541181,99.16636407522405,452.42444905895275
-117.05928488571428,32.68541181,100.19360387685522,478.32113336671244
-117.05600508979592,32.68541181,101.17335093166281,503.83472429584987
-117.05272529387754,32.68541181,102.09767853266575,529.0402541143012
-117.04944549795918,32.68541181,102.96038519941439,554.0094256531278
-117.04616570204081,32.68541181,103.75697283856026,578.8081727345068
-117.04288590612245,32.68541181,104.484526958169,603.4950706440272
-117.03960611020408,32.68541181,105.14154817893436,628.1204022478058
-117.03632631428572,32.68541181,105.72776106026966,652.725762109743
-117.03304651836734,32.68541181,106.24391605124593,677.3440990374538
-117.02976672244897,32.68541181,106.69159522260117,702.000100419991
-117.02648692653061,32.68541181,107.07302925757647,726.7108245515349
-117.02320713061224,32.68541181,107.39093079892379,751.4864941070641
-117.01992733469388,32.68541181,107.64834726842331,776.3313750893362
-117.0166475387755,32.68541181,107.84853460077444,801.2446793918724
-117.01336774285714,32.68541181,107.99485197126202,826.2214438027871
-117.01008794693877,32.68541181,108.0906765614422,851.2533523047888
-117.00680815102041,32.68541181,108.13933669238193,876.3294808425738
-117.00352835510203,32.68541181,108.14406122918517,901.4369538197998
-117.00024855918367,32.68541181,108.10794297418022,926.561509295649
-116.9969687632653,32.68541181,108.03391376278203,951.6879753568785
-116.99368896734693,32.68541181,107.92472910033572,976.8006637319913
-116.99040917142857,32.68541181,107.78296038185809,1001.8836887949658
-116.9871293755102,32.68541181,107.61099298073349,1026.9212210317762
-116.98384957959183,32.68541181,107.41102874833929,1051.8976841629162
-116.98056978367346,32.68541181,107.18509171461224,1076.797904706853
-116.9772899877551,32.68541181,106.93503600769147,1101.6072220341089
-116.97401019183673,32.68541181,106.66255521246786,1126.3115660800697
-116.97073039591837,32.68541181,106.36919256105445,1150.8975089396322
-116.96745059999999,32.68541181,106.05635149304821,1175.3522956573315
-117.1281606,32.705192167142854,21.927741782596332,460.34771065660306
-117.12488080408163,32.705192167142854,24.640227878407572,443.45858992151386
-117.12160100816327,32.705192167142854,27.684128483521093,428.51708213411575
-117.1183212122449,32.705192167142854,31.09988735502231,415.7739430984222
-117.11504141632653,32.705192167142854,34.91751278374635,405.3771233597707
-117.11176162040816,32.705192167142854,39.14610583411367,397.3060600608395
-117.1084818244898,32.705192167142854,43.76421622329164,391.3465000928284
-117.10520202857143,32.705192167142854,48.71448543410845,387.1405807606825
-117.10192223265307,32.705192167142854,53.90369126244731,384.3115080101155
-117.09864243673469,32.705192167142854,59.20628703473282,382.62263978281175
-117.09536264081632,32.705192167142854,64.46944955508388,382.1160384877109
-117.09208284489796,32.705192167142854,69.5214502652767,383.17814496095264
-117.08880304897959,32.705192167142854,74.18962718819712,386.47967161879035
-117.08552325306123,32.705192167142854,78.33235521411578,392.7568464482009
-117.08224345714285,32.705192167142854,81.8752731943678,402.49960277441903
-117.07896366122449,32.705192167142854,84.82712115740516,415.73828884374086
-117.07568386530612,32.705192167142854,87.26121727688918,432.0754403024781
-117.07240406938776,32.705192167142854,89.27824112752222,450.8924324278849
-117.06912427346938,32.705192167142854,90.97542911971338,471.55455403067674
-117.06584447755102,32.705192167142854,92.43201183903949,493.5230167092531
-117.06256468163265,32.705192167142854,93.70682101016982,516.3848520148987
-117.05928488571428,32.705192167142854,94.84134079421796,539.8412961326819
-117.05600508979592,32.705192167142854,95.86400259731899,563.6835619200084
-117.05272529387754,32.705192167142854,96.79400594464761,587.769142594851
-117.04944549795918,32.705192167142854,97.64424370660488,612.0026847744051
-117.04616570204081,32.705192167142854,98.42339729274937,636.3217015221409
-117.04288590612245,32.705192167142854,99.13738875561094,660.6862566399091
-117.03960611020408,32.705192167142854,99.79036911998922,685.0716227622302
